company_name,city,state,website,phone,public_email,product_types,manufacturing_capabilities,packaging_formats,moq,certifications,operation_type,source_urls,last_checked_date,status,confidence,flags,quality_notes,master_name,master_dedupe_key
PREP Commercial Kitchens,Atlanta,GA,https://prepkitchens.com/,(404) 920-4150,jr@prepatl.com,Shared and private commercial kitchen space for food producers (member-operated production),Shared co-working kitchens; private commercial kitchens; ghost/delivery kitchens; storage; business support (not turnkey co-pack),,,,shared kitchen/incubator,https://prepkitchens.com/; https://prepkitchens.com/atl/; https://www.pickyourown.org/copackers-Georgia.php,2026-08-22,LISTABLE,4,shared_kitchen; not_turnkey_copack; seed_url_outdated,"PREP is a shared/private commercial kitchen platform for food entrepreneurs. Seed URL PREPATL.com timed out; prepkitchens.com confirms Atlanta locations. Useful for founders who cook themselves, not a co-packer.",PREP Commercial Kitchens,prep commercial kitchens|atlanta|GA
The Olive Oven,McDonough,GA,,(678) 632-0001,info@loafco.com,Shared commercial kitchen rental (bakery-capable per directories),Shared kitchen membership; cold/freezer/dry storage (directory),,,,shared kitchen/incubator,https://www.pickyourown.org/copackers-Georgia.php; https://www.thekitchendoor.com/kitchen-rental/the-olive-oven,2026-08-22,NEEDS_REVIEW,2,shared_kitchen; bad_url; seed_url_realtor_listing,"Seed website pointed to a visuallysold.com realtor-style listing, not an official company site. Directories describe a shared commercial kitchen at 176 Crumbley Rd, McDonough, tied to LoafCo contacts. No verified official site found.",The Olive Oven,the olive oven|mcdonough|GA
First Commercial Kitchen LLC,Waipahu,HI,https://firstcommercialkitchen.com,808-676-0880,pkam1998@aol.com,Sauces; dressings; beverages; spices/seasonings; pesto; salsas; jellies,Food processing incubator and contract packing; hot-fill/acidified; recipe development; labeling; shared-use options (directory/secondary sources),,,,shared kitchen/incubator,https://firstcommercialkitchen.com; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/; https://hawaiirestaurant.org/2018/07/member-profile-first-commercial-kitchen/,2026-08-22,NEEDS_REVIEW,2,shared_kitchen; website_404; directory_backed; hybrid_incubator_copack,Official URL returned 404. Specialty Food Resource and Hawaii Restaurant Association describe a long-running HI incubator/contract packer for sauces and condiments; verify current operations and address before import.,First Commercial Kitchen LLC,first commercial kitchen llc|waipahu|HI
Todd's Foods (Todd's Premium Foods),Des Moines,IA,https://www.todds.co/,(515) 266-2276,sales@todds.co,Acidified liquids; dry blends; seasonings; salsas and related grocery products,Contract manufacturing; co-packing; private labeling; hot fill; acidified processes; bulk blending; dry packing; liquid packaging,Bottles; bags; sachets and pouches (per secondary staff descriptions),,SQF certified; FDA compliant / HACCP programs,co-manufacturer,https://www.todds.co/; https://www.todds.co/certifications; https://toddspremiumfoods.com/; https://www.pickyourown.org/copackers-Iowa.php,2026-08-22,VERIFIED,5,seed_website_was_brand_storefront; use_todds.co; sqf,"todds.co confirms contract manufacturing, co-packing, hot fill, and acidified processes with SQF. Seed URL pointed at incomplete/brand retail site; seed phone/email differed from current co-pack contacts.",Todd's Premium Foods,todd's premium foods|des moines|IA
"Assemblers, Inc.",Chicago,IL,https://assemblers.com,773-378-3000,jed@assemblers.com,Energy and protein bars; popcorn and snacks; baked goods; liquids; confections; shelf-stable meat packing; spices/condiments,Primary food manufacturing; co-pack and co-manufacture; liquid filling; secondary packaging and POP assembly,Bottles; pouches; VFFS; HFFS; rigid containers; vacuum; shrink; tray seal; clamshell,,SQF; organic certified handling; kosher; Non-GMO; FDA registered; FSMA; USDA; alcohol handling licensed,co-manufacturer,https://assemblers.com; https://www.specialtyfoodresource.com/find-a-business-resource/copackers/,2026-08-22,VERIFIED,5,also_secondary_packaging; large_scale; multi_plant,"Own site confirms primary manufacturing and co-pack/co-manufacture across bars, snacks, liquids, and more, plus secondary ops. Not secondary-only. Directory $5,000 MOQ not confirmed on site; left blank.",Assemblers Inc,assemblers inc|chicago|IL
"BEC CoPackers (BEC Beverage, LLC)",Slidell,LA,https://www.beccopackers.com,(985) 326-8385,michelle@beccopackers.com,Hydration and sports drinks; specialty teas and juices; flavored waters; beverages,Beverage formulation; co-packing; PET bottle filling; R&D and test kitchen; QA,PET bottles 12 to 34 oz with 38 mm caps,,BRCGS (site states AA+ annual audit rating),co-packer,https://www.beccopackers.com; https://www.pickyourown.org/copackers-Louisiana.php,2026-08-22,VERIFIED,5,beverage_focus; brcgs,Own site confirms beverage co-packing and formulation with PET filling and BRCGS AA+ audit claim. Seed organic/kosher not confirmed on pages reviewed; left off certifications.,BEC CoPackers,bec copackers|slidell|LA
FATBOY Foods,Medford,MA,https://www.fbfoods.com,(617) 335-4468,karl@fbfoods.com,Sauces for retail and foodservice,Small to large batch co-packing; private label bottling; labeling and packaging support; no competing own-brand products (per site),Retail jars; foodservice formats; flexible pouches (directory),,USDA-certified facility (per site),co-packer,https://www.fbfoods.com; https://www.jaryoursauce.com/; https://www.pickyourown.org/copackers-Massachusetts.php,2026-08-22,VERIFIED,5,startup_friendly; sauces_focus; usda_facility,Own site (and mirror jaryoursauce.com) states USDA facility co-packing sauces for retail and foodservice without offering competing own products.,Fatboy Foods,fatboy foods|medford|MA
Five Way Foods,New Bedford,MA,https://www.flavorfirstfoods.com/,774-249-2013,jonathan@fivewayfoods.com,Sauces; broths; dressings; salsas; hot or cold fill products (directory),Flexible co-packing; automated glass and plastic filling; dry and refrigerated storage; fulfillment (Cornell directory),Glass; plastic,,,co-packer,https://www.flavorfirstfoods.com/; https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers; https://massnrc.org/farmexchange/Business/Details/259,2026-08-22,NEEDS_REVIEW,2,website_broken; seed_email_corrupt; directory_only; possible_brand_confusion,Seed website flavorfirstfoods.com 404; fivewayfoods.com errored. Cornell and MassGrown list Five Way Foods as a New Bedford co-packer for sauces/broths. Seed email had phone digits glued on; cleaned to jonathan@fivewayfoods.com. Flavor First Foods appears to be a different West Bridgewater company.,Five Way Foods,five way foods|new bedford|MA
Western MA Food Processing Center,Greenfield,MA,https://fccdc.org/food_process_center/,413-774-7204 ext. 104,katem@fccdc.org,Shelf-stable acidified foods; jams; sauces; pickles; farm value-added products,Co-packing (hot pack and hold); kitchen rental; prototyping and product development; value-add for farms; blast freezing planned spring 2026,"Bottles; jars (farm value-add includes bottle, lid, label, case)",,Organic processing certified (Mass.gov co-packer listing); FDA registered facility,shared kitchen/incubator,https://fccdc.org/food_process_center/; https://www.mass.gov/info-details/co-packer-businesses; https://www.pickyourown.org/copackers-Massachusetts.php,2026-08-22,VERIFIED,5,shared_kitchen; also_offers_copack; startup_friendly; organic,FCCDC site confirms co-packing for hot-pack shelf-stable acidified foods plus shared kitchen rental and farm value-add. Seed wmfpc.org timed out; use fccdc.org page.,Western MA Food Processing Center,western ma food processing center|greenfield|MA
Chesapeake Bay Snacks,Baltimore,MD,https://www.chesapeakebaysnacks.com,(410) 675-6675,thad@chesapeakebaysnacks.com,Syrups; sauces; ice cream toppings; similar shelf-stable liquids; popcorn/snacks via related brands,Co-packing and private label for liquid products; tolling; cost-plus purchasing; dropshipping,Round glass or plastic bottles; 4 oz to 1 gallon,50 to 500 gallon batch sizes (Koldkiss co-packing page),,co-packer,https://koldkiss.com/pages/co-packing; https://www.chesapeakebaysnacks.com; https://www.pickyourown.org/copackers-Maryland.php,2026-08-22,VERIFIED,4,liquids_focus; no_acidified_low_acid; no_kosher_organic_runs; site_intermittent,Koldkiss co-packing page (same company) confirms CBS co-pack for shelf-stable liquids with 50-500 gallon batches and bottle formats; excludes acidified/low-acid and kosher/organic programs. Main domain intermittently unavailable during check.,Chesapeake Bay Snacks,chesapeake bay snacks|baltimore|MD
Prospectors Specialty Beverage,Caledonia,MI,https://www.drinkprospectors.com,(616) 634-8260,david@drinkprospectors.com,Cold brew coffee; RTD juices; teas; coffee; sports drinks; specialty beverages,Private label; co-manufacturing; co-packing; hot fill; cold fill; low-acid retort; carbonation; nitro-dosing,PET; glass; bag-in-box; keg; cans; retort 12 oz sleek cans; bulk totes and barrels,,SQF certified,co-manufacturer,https://www.drinkprospectors.com; https://www.drinkprospectors.com/private-label; https://www.pickyourown.org/copackers-Michigan.php,2026-08-22,VERIFIED,5,beverage_focus; sqf; city_updated_from_seed,"Own site confirms private label / co-pack / co-manufacture for hot-fill, cold-fill, and retort beverages with SQF and detailed packaging capabilities. Seed city Grand Rapids; verified address Caledonia, MI.",Prospectors LLC,prospectors llc|grand rapids|MI
At Last! Gourmet Foods,Minneapolis,MN,https://www.atlastgourmetfoods.com,(612) 724-1634,info@atlastgourmetfoods.com,Soups; sauces; marinades; dips; spreads; bone broths; stocks; hummus; braised meats; pies,Private label production; co-manufacturing; custom formulation; product development; ingredient sourcing; flexible batch sizes,Heat-and-serve pouches 8 oz to 10 lb; cups; retail pouches,"1 pallet (1,200 pounds) per Minnesota Dept. of Agriculture co-packer directory",USDA inspected; USDA certified organic; SQF Level II,co-manufacturer,https://www.atlastgourmetfoods.com; https://www.atlastgourmetfoods.com/products; https://www.atlastgourmetfoods.com/solutions; https://www.mda.state.mn.us/minnesota-co-packer-directory,2026-08-22,VERIFIED,5,usda; organic; sqf; moq_from_mda_directory,"Own site confirms private label / co-manufactured soups and sauces with USDA inspected, USDA organic, and SQF Level II claims. MOQ figure published on MDA co-packer directory, not as a numeric MOQ on company pages (site says flexible/low minimums).",At Last! Gourmet Foods,at last! gourmet foods|minneapolis|MN
The Organic Food Incubator,Bloomfield,NJ,https://organicfoodincubator.com,973-748-0111,mikes@organicfoodincubator.com,Beverages; sauces; soups; powders and related CPG products,"Contract manufacturing; co-packing; product development; consulting; cooking, filling, and labeling",,,SQF; USDA Organic,co-manufacturer,https://organicfoodincubator.com; https://organicfoodincubator.com/services; https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/; https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,2026-08-22,VERIFIED,5,name_says_incubator_but_comanufacturer; organic; sqf; startup_friendly,Own site positions OFI as a food and beverage manufacturing partner with contract manufacturing and co-packing; homepage states SQF and USDA Organic certified. Seed 25-gallon MOQ not confirmed as an explicit published number on own pages reviewed; left blank.,The Organic Food Incubator,the organic food incubator|bloomfield|NJ
